306,パンダヒーロー,パンダヒーロー,ハチ feat. GUMI,6,2026/04/18,36日,,,
307,ピースサイン,ピースサイン,米津玄師,4,2026/05/14,10日,,,
308,Bのリベンジ,ビーのリベンジ,B小町,3,2026/05/11,13日,,,
309,ヒカリへ,ヒカリへ,miwa,1,2025/11/15,190日,,,
310,美少女無罪♡パイレーツ,びしょうじょむざいパイレーツ,宝鐘マリン,6,2026/05/14,10日,,,
311,ヒッチコック,ヒッチコック,ヨルシカ,2,2026/04/30,24日,,,
312,人マニア,ひとマニア,原口沙輔 feat. 重音テト,4,2026/03/28,57日,,,
313,ひとりごつ,ひとりごつ,ハチワレ(CV.田中誠人),10,2026/05/11,13日,,,
314,独りんぼエンヴィー,ひとりんぼエンヴィー,koyori(電ポルP) feat.初音ミク,8,2026/05/19,5日,,,
315,ヒバナ,ヒバナ,DECO*27 feat. 初音ミク,4,2026/05/16,8日,,,
316,ヒビカセ,ヒビカセ,ギガP feat. 初音ミク,1,2026/01/10,134日,,,
317,ビビっとラブ,ビビっとラブ,CHiCO with HoneyWorks meets まふまふ,1,2026/03/07,78日,,,
318,ビビデバ,ビビデバ,星街すいせい,9,2026/05/14,10日,,,
319,Beautiful World,ビューティフル ワールド,宇多田ヒカル,1,2025/12/08,167日,,,
320,ヒューマノイド,ヒューマノイド,ずっと真夜中でいいのに。,2,2025/11/29,176日,,,
321,ひゅるりらぱっぱ,ひゅるりらぱっぱ,tuki.,3,2026/04/30,24日,,,
322,秒針を噛む,びょうしんをかむ,ずっと真夜中でいいのに。,5,2026/05/04,20日,,,
323,Believe,ビリーブ,Folder5,1,2026/05/09,15日,,,
324,ヒロイン育成計画,ヒロインいくせいけいかく,feat. 涼海ひより(CV.水瀬いのり)/HoneyWorks,4,2026/04/30,24日,,,
325,First Love,ファースト ラブ,宇多田ヒカル,3,2026/02/05,108日,,,
326,ファタール,ファタール,GEMN,1,2026/03/02,83日,,,
327,ファンサ,ファンサ,mona(CV.夏川椎菜) feat.HoneyWorks,16,2026/05/04,20日,,,
328,フォニイ,フォニイ,ツミキ feat. 可不,11,2026/05/16,8日,,,
329,不協和音,ふきょうわおん,欅坂46,2,2026/04/12,42日,,,
330,ふたりごと,ふたりごと,RADWIMPS,4,2025/12/11,164日,,,
331,フライングゲット,フライングゲット,AKB48,3,2026/02/14,99日,,,
332,Plazma,プラズマ,米津玄師,4,2026/04/04,50日,,,
333,FLAGS,フラッグス,T.M.Revolution,1,2026/05/14,10日,,,
334,プラネタリウム,プラネタリウム,大塚愛,6,2026/05/07,17日,,,
335,Flamingo,フラミンゴ,米津玄師,1,2025/12/15,160日,,,
336,フラレガイガール,フラレガイガール,さユり,6,2026/05/11,13日,,,
337,ブリキノダンス,ブリキノダンス,日向電工 feat. 初音ミク,9,2026/05/04,20日,,,
338,Preserved Roses,プリザーブド ローゼズ,T.M.Revolution×水樹奈々,2,2026/05/11,13日,,,
339,Pretender,プリテンダー,Official髭男dism,3,2026/04/25,29日,,,
340,Bling-Bang-Bang-Born,ブリン バン バン ボン,Creepy Nuts,8,2026/05/11,13日,,,
341,ブルーバード,ブルーバード,いきものがかり,6,2026/05/09,15日,,,
342,ブルーベリー・ナイツ,ブルーベリー・ナイツ,マカロニえんぴつ,3,2026/04/11,43日,,,
343,プロポーズ,プロポーズ,なとり,2,2026/04/11,43日,,,
344,平行線,へいこうせん,さユり,3,2026/02/28,85日,,,
345,Best Friend,ベスト フレンド,西野カナ,2,2025/12/27,148日,,,
346,ベテルギウス,ベテルギウス,優里,7,2026/04/20,34日,,,
347,ベノム,ベノム,かいりきベア feat. v flower,3,2026/03/26,59日,,,
348,ヘビーローテーション,ヘビーローテーション,AKB48,3,2026/04/06,48日,,,
349,亡國覚醒カタルシス,ぼうこくかくせいカタルシス,ALI PROJECT,1,2026/05/14,10日,,,
350,誇り高きアイドル,ほこりたかきアイドル,Honey Works feat. Kotoha,5,2026/05/04,20日,,,
351,星降る海,ほしふるうみ,"Aqu3ra,月見ヤチヨ(CV.早見沙織)",3,2026/04/30,24日,,,
352,HOT LIMIT,ホット リミット,T.M.Revolution,4,2026/05/23,1日,,,
353,botばっか,ボットばっか,ファントムシータ,4,2026/04/06,48日,,,
354,POP IN 2,ポッピンツー,B小町 ,6,2026/04/06,48日,,,
355,ポニーテールとシュシュ,ポニーテールとシュシュ,AKB48,3,2026/05/19,5日,,,
356,微笑みの爆弾,ほほえみのばくだん,馬渡松子,2,2026/04/23,31日,,,
357,炎,ほむら,LiSA,1,2026/01/16,128日,,,
358,WHITE BREATH,ホワイト ブレス,T.M.Revolution,2,2026/04/23,31日,,,
359,White Love,ホワイト ラブ,SPEED,1,2026/02/09,104日,,,
360,PON PON PON,ポン ポン ポン,きゃりーぱみゅぱみゅ,1,2026/04/06,48日,,,
361,本能,ほんのう,椎名林檎,1,2025/12/08,167日,,,
362,マーシャル・マキシマイザー,マーシャル・マキシマイザー,柊マグネタイト feat. 可不,6,2026/05/04,20日,,,
363,負けないで,まけないで,ZARD,2,2026/04/11,43日,,,
364,マシュマロ,マシュマロ,DECO*27 feat. 初音ミク,1,2026/03/02,83日,,,
365,魔弾,まだん,T.M.Revolution,1,2026/05/23,1日,,,
366,真っ赤な空を見ただろうか,まっかなそらをみただろうか,BUMP OF CHICKEN,2,2026/05/23,1日,,,
367,マトリョシカ,マトリョシカ,"ハチ feat.初音ミク,GUMI",2,2026/05/16,8日,,,
368,魔法少女とチョコレゐト,まほうしょうじょとチョコレイト,ピノキオピー feat. 初音ミク,3,2026/05/16,8日,,,
369,丸の内サディスティック,まるのうちサディスティック,椎名林檎,5,2026/04/12,42日,,,
370,回る空うさぎ,まわるそらうさぎ,Orangestar feat. 初音ミク,4,2026/03/30,55日,,,
371,Meteor -ミーティア-,ミーティア,T.M.Revolution,3,2026/05/23,1日,,,
372,ミカヅキ,ミカヅキ,さユり,12,2026/05/23,1日,,,
373,右肩の蝶,みぎかたのちょう,のりぴー feat. 鏡音レン,7,2026/04/12,42日,,,
374,ミックスナッツ,ミックスナッツ,Official髭男dism,6,2026/04/20,34日,,,
375,みむかゥわナイストライ,みむかゥわナイストライ,ぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬぬ feat. 初音ミク,2,2026/04/06,48日,,,
376,ミュージック・アワー,ミュージック・アワー,ポルノグラフィティ,1,2025/12/29,146日,,,
377,ムーンライト伝説,ムーンライトでんせつ,DALI,6,2026/04/23,31日,,,
378,㋰責任集合体,むせきにんしゅうごうたい,マサラダ feat. 重音テト,3,2026/05/16,8日,,,
379,めざせポケモンマスター,めざせポケモンマスター,松本 梨香,5,2026/05/09,15日,,,
380,メフィスト,メフィスト,女王蜂,4,2026/04/20,34日,,,
381,女々しくて,めめしくて,ゴールデンボンバー,2,2026/01/04,140日,,,
382,Mela!,メラ,緑黄色社会,3,2026/04/04,50日,,,
383,メランコリーキッチン,メランコリーキッチン,米津玄師,2,2026/05/14,10日,,,
384,メランコリック,メランコリック,Junky feat.鏡音リン,5,2026/03/30,55日,,,
385,メリクリ,メリクリ,BoA,2,2025/12/15,160日,,,
386,メリュー,メリュー,n-buna feat. 初音ミク,3,2026/05/07,17日,,,
387,メルト,メルト,ryo(supercell) feat. 初音ミク,12,2026/05/07,17日,,,
388,メルト CPK! Remix,メルト シーピーケー リミックス,ryo (supercell) feat.かぐや(CV.夏吉ゆうこ) ,2,2026/02/28,85日,,,
389,メンタルチェンソー,メンタルチェンソー,P丸様。,2,2026/05/16,8日,,,
390,妄想感傷代償連盟,もうそうかんしょうだいしょうれんめい,DECO*27 feat. 初音ミク,4,2026/04/25,29日,,,
391,妄想疾患■ガール,もうそうしっかんやみガール,"もじゃ,れるりり feat. GUMI",1,2026/01/10,134日,,,
392,妄想税,もうそうぜい,DECO*27 feat. 初音ミク,3,2026/03/30,55日,,,
393,目撃！テト31世,もくげき テトさんじゅういっせい,"はろける feat. 雨衣,重音テト",1,2025/12/30,145日,,,
394,モザイクカケラ,モザイクカケラ,SunSet Swish,1,2026/05/09,15日,,,
395,モザイクロール,モザイクロール,DECO*27 feat. GUMI,6,2026/04/11,43日,,,
396,モニタリング,モニタリング,DECO*27 feat. 初音ミク,8,2026/03/28,57日,,,
397,Monster,モンスター,嵐,1,2025/12/11,164日,,,
398,やさしさで溢れるように,やさしさであふれるように,JUJU,1,2026/01/10,134日,,,
399,勇者,ゆうしゃ,YOASOBI,5,2026/05/11,13日,,,
400,有心論,ゆうしんろん,RADWIMPS,7,2026/04/20,34日,,,
401,幽霊東京,ゆうれいとうきょう,Ayase feat. 初音ミク,4,2026/05/16,8日,,,
402,雪だるまつくろう,ゆきだるまつくろう,"神田沙也加,稲葉菜月,諸星すみれ",2,2026/02/09,104日,,,
403,雪の華,ゆきのはな,中島美嘉,1,2025/12/01,174日,,,
404,夜明けと蛍,よあけとほたる,n-buna feat.初音ミク,9,2026/05/07,17日,,,
405,酔いどれ知らず,よいどれしらず,Kanaria feat. GUMI,1,2026/05/23,1日,,,
406,吉原ラメント,よしはらラメント,亜沙 feat.重音テト,4,2026/03/30,55日,,,
407,夜もすがら君想ふ,よもすがらきみおもう,TOKOTOKO(西沢さんP) feat. GUMI,13,2026/05/07,17日,,,
408,夜に駆ける,よるにかける,YOASOBI,5,2026/04/12,42日,,,
409,夜の踊り子,よるのおどりこ,サカナクション,1,2026/05/23,1日,,,
410,弱虫モンブラン,よわむしモンブラン,DECO*27 feat. GUMI,6,2026/04/25,29日,,,
411,ライアーダンサー,ライアーダンサー,マサラダ feat. 重音テト,2,2026/05/16,8日,,,
412,ライオン,ライオン,"May'n,中島 愛",5,2026/05/09,15日,,,
413,来世で会おう,らいせであおう,さユり,3,2026/04/30,24日,,,
414,ライラック,ライラック,Mrs. GREEN APPLE,10,2026/05/19,5日,,,
415,ラヴィ,ラヴィ,"すりぃ feat,鏡音レン",5,2026/04/04,50日,,,
416,ラズベリー＊モンスター,ラズベリー モンスター,HoneyWorks feat. 初音ミク,1,2026/03/26,59日,,,
417,Love so sweet,ラブ ソウ スウィート,嵐,8,2026/05/11,13日,,,
418,ラフ・メイカー,ラフ・メイカー,BUMP OF CHICKEN,2,2026/04/11,43日,,,
419,ラブカ?,ラブカ,柊キライ feat. v flower,6,2026/05/11,13日,,,
420,ラブチーノ,ラブチーノ,Junky feat. 鏡音リン,1,2026/01/10,134日,,,
421,Reason,リーズン,玉置成実,1,2026/05/09,15日,,,
422,リードコントロール,リードコントロール,なるみや ,5,2026/05/14,10日,,,
423,Remember,リメンバー,"yuigot,月見ヤチヨ(CV.早見沙織)",1,2026/02/21,92日,,,
424,ルカルカ★ナイトフィーバー,ルカルカナイトフィーバー,samfree feat. 巡音ルカ,7,2026/04/30,24日,,,
425,ルマ,ルマ,かいりきベア feat. 初音ミク,1,2025/11/22,183日,,,
426,ルル,ルル,Ado,4,2026/05/19,5日,,,
427,ray,レイ,BUMP OF CHICKEN,13,2026/05/23,1日,,,
428,レオ,レオ,優里,3,2026/05/23,1日,,,
429,Let It Go ～ありのままで～,レット イット ゴー ありのままで,松たか子,2,2026/02/09,104日,,,
430,レディメイド,レディメイド,Ado,5,2026/05/11,13日,,,
431,Lemon,レモン,米津玄師,5,2026/05/07,17日,,,
432,恋愛サーキュレーション,れんあいサーキュレーション,千石撫子(CV.花澤香菜) ,7,2026/05/14,10日,,,
433,恋愛裁判,れんあいさいばん,40mP feat.初音ミク,5,2026/05/11,13日,,,
434,ロウワー,ロウワー,ぬゆり feat. v flower,11,2026/05/16,8日,,,
435,ROSE,ローズ,HANA,3,2026/03/21,64日,,,
436,ローリンガール,ローリンガール,wowaka feat. 初音ミク,8,2026/04/20,34日,,,
437,Rolling star,ローリング スター,YUI,2,2026/05/23,1日,,,
438,ロキ,ロキ,みきとP feat. 鏡音リン,7,2026/04/30,24日,,,
439,六兆年と一夜物語,ろくちょうねんといちやものがたり,kemu feat.IA,7,2026/05/11,13日,,,
440,炉心融解,ろしんゆうかい,iroha(sasaki) feat. 鏡音リン,1,2026/03/28,57日,,,
441,ロストマン,ロストマン,BUMP OF CHICKEN,2,2026/05/14,10日,,,
442,ロストワンの号哭,ロストワンのごうこく,Neru feat. 鏡音リン,4,2026/03/30,55日,,,
443,ロマンスの神様,ロマンスのかみさま,広瀬香美,1,2026/02/09,104日,,,
444,ロミオとシンデレラ,ロミオとシンデレラ,doriko feat.初音ミク,8,2026/05/16,8日,,,
445,ワールドイズマイン,ワールドイズマイン,supercell feat.初音ミク,7,2026/04/11,43日,,,
446,ワールドイズマイン CPK! Remix,ワールドイズマイン シーピーケー リミックス,ryo (supercell) feat.かぐや(CV.夏吉ゆうこ) 月見ヤチヨ(CV.早見沙織),2,2026/02/28,85日,,,
447,忘れてやらない,わすれてやらない,結束バンド,5,2026/04/18,36日,,,
448,わたしに花束,わたしにはなたば,Ado,5,2026/04/18,36日,,,
449,わたしのアール,わたしのアール,和田たけあき(くらげP) feat.初音ミク,2,2026/05/16,8日,,,
450,わたしの一番かわいいところ,わたしのいちばんかわいいところ,FRUITS ZIPPER,6,2026/04/06,48日,,,
451,私は最強,わたしはさいきょう,Ado,11,2026/04/11,43日,,,
452,1・2・3,ワン ツー スリー,After the Rain,2,2026/02/28,85日,,,
453,One Love,ワン ラブ,嵐,1,2026/05/23,1日,,,
454,,,,,,,,,
455,,,,,,,,,
456,,,,,,,,,
457,,,,,,,,,
458,,,,,,,,,
459,,,,,,,,,
460,,,,,,,,,
461,,,,,,,,,
462,,,,,,,,,
463,,,,,,,,,
464,,,,,,,,,
465,,,,,,,,,
466,,,,,,,,,
467,,,,,,,,,
468,,,,,,,,,
469,,,,,,,,,
470,,,,,,,,,
471,,,,,,,,,
472,,,,,,,,,
473,,,,,,,,,
474,,,,,,,,,
475,,,,,,,,,
476,,,,,,,,,
477,,,,,,,,,
478,,,,,,,,,
479,,,,,,,,,
480,,,,,,,,,
481,,,,,,,,,
482,,,,,,,,,
483,,,,,,,,,
484,,,,,,,,,
485,,,,,,,,,
486,,,,,,,,,
487,,,,,,,,,
488,,,,,,,,,
489,,,,,,,,,
490,,,,,,,,,
491,,,,,,,,,
492,,,,,,,,,
493,,,,,,,,,
494,,,,,,,,,
495,,,,,,,,,
496,,,,,,,,,
497,,,,,,,,,
498,,,,,,,,,
499,,,,,,,,,
500,,,,,,,,,
